original_text,text,character,sentiment,confidence
sylus pov ac imjaecare loveanddeepspace loveanddeepspaceth sylus sylusloveanddeepspace qinche fyp fyp foryourpage,sylus pov ac imjaecare loveanddeepspace loveanddeepspaceth sylus sylusloveanddeepspace qinche fyp fyp foryourpage,Sylus,NEGATIVE,0.972485363483429
sylus loveanddeepspace sylusloveanddeepspace cosplay,sylus loveanddeepspace sylusloveanddeepspace cosplay,Sylus,NEGATIVE,0.951694905757904
inspired lilith aka younglingslayer3000 loveanddeepspace xavier rafayel zayne sylus sylusabysmsovereign fyp,inspired lilith aka younglingslayer3000 loveanddeepspace xavier rafayel zayne sylus sylusabysmsovereign fyp,Sylus,NEGATIVE,0.9140496850013733
anime expo loveanddeepspace cosplayer fyp fyp sylus zayne,anime expo loveanddeepspace cosplayer fyp fyp sylus zayne,Sylus,NEGATIVE,0.939720869064331
sylus myths literally broke im bawling eyes pure grief im dissociating pain rn sylusmyth sylus loveanddeepspace sylusedit sylusloveanddeepspace fyp xyzbca fyppppppppppppppppppppppp fyp softsylus,sylus myths literally broke im bawling eyes pure grief im dissociating pain rn sylusmyth sylus loveanddeepspace sylusedit sylusloveanddeepspace fyp xyzbca fyppppppppppppppppppppppp fyp softsylus,Sylus,NEGATIVE,0.9829286336898804
two daddies visits cos sihuo hnfn loveanddeepspace zayne sylus cos mc douyin xuhoung xhs fyp fypage xybca,two daddies visits cos sihuo hnfn loveanddeepspace zayne sylus cos mc douyin xuhoung xhs fyp fypage xybca,Sylus,POSITIVE,0.6589885354042053
tntiuhin tntiuhin laotan lotn qinxiaoxian victorqin tnkhiton qxxbyg bachnguyetquangcuatantieuhien ducvanxa cvnx ducvannamdoan ducvannuhai hacuuhoa dngculangcthditrquarterinninghttntiuhindngculangchumctdaisy,tntiuhin tntiuhin laotan lotn qinxiaoxian victorqin tnkhiton qxxbyg bachnguyetquangcuatantieuhien ducvanxa cvnx ducvannamdoan ducvannuhai hacuuhoa dngculangcthditrquarterinninghttntiuhindngculangchumctdaisy,Sylus,NEGATIVE,0.9769977331161499
hair things cr 2nd photo douyin sylus sylus loveanddeepspace fyp foryou otome kitten cat sylusedit loveanddeepspaceedit xyzbca hairtheory,hair things cr 2nd photo douyin sylus sylus loveanddeepspace fyp foryou otome kitten cat sylusedit loveanddeepspaceedit xyzbca hairtheory,Sylus,NEGATIVE,0.9564287662506104
rafayel rafayelloveanddeepspace rafayelcosplay loveanddeepspace lads rafayel xavier zayne sylus caleb,rafayel rafayelloveanddeepspace rafayelcosplay loveanddeepspace lads rafayel xavier zayne sylus caleb,Sylus,POSITIVE,0.8578850626945496
xinche fought life serious xinche xinche starlightboys starlightboys fyppppppppppppppppppppppp kpopfyp kpopsurvivalshow,xinche fought life serious xinche xinche starlightboys starlightboys fyppppppppppppppppppppppp kpopfyp kpopsurvivalshow,Sylus,NEGATIVE,0.9628645777702332
xinchexinche im comingwmanagement wmchangsha un24 trainee cute handsome xinche fyp fypage,xinchexinche im comingwmanagement wmchangsha un24 trainee cute handsome xinche fyp fypage,Sylus,NEGATIVE,0.9600775837898254
bunnies decorating xinche xinche hikari fantasyboys htboysstarlightboys kpopfyp kpopsurvivalshow fyppppppppppppppppppppppp,bunnies decorating xinche xinche hikari fantasyboys htboysstarlightboys kpopfyp kpopsurvivalshow fyppppppppppppppppppppppp,Sylus,NEGATIVE,0.9935355186462402
thin mnh ai th xoay chuyn vn mnh phim xuyn khng tin xem thi gian step past comaythoigian tamtanky thienmenhtoicao cothienlac tuyenhuyen gianghoa quachthienni lamphong hoainiem hoainiem8x9x trieutran9x hongnhanxua,thin mnh ai th xoay chuyn vn mnh phim xuyn khng tin xem thi gian step past comaythoigian tamtanky thienmenhtoicao cothienlac tuyenhuyen gianghoa quachthienni lamphong hoainiem hoainiem8x9x trieutran9x hongnhanxua,Sylus,NEGATIVE,0.9804214835166931
loveanddeepspace lads rafayel xavier zayne sylus caleb cosplay credit video,loveanddeepspace lads rafayel xavier zayne sylus caleb cosplay credit video,Sylus,POSITIVE,0.968791663646698
sweet xinche starlightboys china polarix bl fyp kpop survival,sweet xinche starlightboys china polarix bl fyp kpop survival,Sylus,POSITIVE,0.988804042339325
xinche polarix leejunhyuk crlogo,xinche polarix leejunhyuk crlogo,Sylus,NEGATIVE,0.972032904624939
back snowcrow loveanddeepspacezayne loveanddeepspacesylus loveanddeepspacecharacters loveanddeepspace lads loveanddeepspaceedit zayneloveanddeepspace sylusloveanddeepspace snowcrow qinche qincheloveanddeepspace lishen lishenloveanddeepspace otome otomegame otomegames,back snowcrow loveanddeepspacezayne loveanddeepspacesylus loveanddeepspacecharacters loveanddeepspace lads loveanddeepspaceedit zayneloveanddeepspace sylusloveanddeepspace snowcrow qinche qincheloveanddeepspace lishen lishenloveanddeepspace otome otomegame otomegames,Sylus,NEGATIVE,0.9434735178947449
pm,pm,Sylus,POSITIVE,0.7802751064300537
xavier sleep ill handle cooking loveanddeepspace loveanddeepspaceedit xavier rafayel zayne sylus cooking food fyp fypviral xyzbca,xavier sleep ill handle cooking loveanddeepspace loveanddeepspaceedit xavier rafayel zayne sylus cooking food fyp fypviral xyzbca,Sylus,NEGATIVE,0.9864675402641296
empressrih srx001 dancer tiktokdance live tiktoklive fyp,empressrih srx001 dancer tiktokdance live tiktoklive fyp,Sylus,POSITIVE,0.5577788352966309
easy walk arms used hold dragon days loveanddeepspace sylus,easy walk arms used hold dragon days loveanddeepspace sylus,Sylus,POSITIVE,0.8991860151290894
wangjiamo zhaomuyan xianqidance starshake carddance cdramalover douyin aktorchina shortdrama aktrischina,wangjiamo zhaomuyan xianqidance starshake carddance cdramalover douyin aktorchina shortdrama aktrischina,Sylus,NEGATIVE,0.898643434047699
bn nh nh nh thng ngy hm nay khc ri thng lm tntiuhin fyp tantieuhien lotn qinxiaoxian victorqin tnkhiton tntiuhin linhcuuhoabatbai,bn nh nh nh thng ngy hm nay khc ri thng lm tntiuhin fyp tantieuhien lotn qinxiaoxian victorqin tnkhiton tntiuhin linhcuuhoabatbai,Sylus,NEGATIVE,0.9805741906166077
big boy sylus cosplay douyinloveanddeepspace sylus handsome cosplayer fyp foryou china,big boy sylus cosplay douyinloveanddeepspace sylus handsome cosplayer fyp foryou china,Sylus,POSITIVE,0.8739944100379944
hn gp hi nhc sm chuh nam tntiuhin tntiuhin laotan lotn qinxiaoxian victorqin tnkhiton qxxbyg bachnguyetquangcuatantieuhien ducvanxa cvnx ducvannamdoan ducvannuhai hacuuhoa dngculangcthditrquarterinninghttntiuhindngculangchumkdaisy,hn gp hi nhc sm chuh nam tntiuhin tntiuhin laotan lotn qinxiaoxian victorqin tnkhiton qxxbyg bachnguyetquangcuatantieuhien ducvanxa cvnx ducvannamdoan ducvannuhai hacuuhoa dngculangcthditrquarterinninghttntiuhindngculangchumkdaisy,Sylus,NEGATIVE,0.9811744689941406
qinxiaoxian,qinxiaoxian,Sylus,POSITIVE,0.714837372303009
crqincheskitten lads loveanddeepspace sylus sylusloveanddeepspace,crqincheskitten lads loveanddeepspace sylus sylusloveanddeepspace,Sylus,NEGATIVE,0.9747894406318665
sylus loveanddeepspaceedit sylusedit ai pixel pixelart fyp,sylus loveanddeepspaceedit sylusedit ai pixel pixelart fyp,Sylus,NEGATIVE,0.987046480178833
rain rain motohirohatalnktorain makoto shinkai directors cut httpsyoutubedhdi6hhbvfqsir7hjswdojykjotje rain,rain rain motohirohatalnktorain makoto shinkai directors cut httpsyoutubedhdi6hhbvfqsir7hjswdojykjotje rain,Sylus,NEGATIVE,0.9830712676048279
istg theyre strong loveanddeepspace sylus sylusloveanddeepspace qinche shin cos douyin xuhoung xhs fyp fypage xybca,istg theyre strong loveanddeepspace sylus sylusloveanddeepspace qinche shin cos douyin xuhoung xhs fyp fypage xybca,Sylus,POSITIVE,0.83013516664505
phim trn ng dng ti xem nh caidpncom apphigh app app,phim trn ng dng ti xem nh caidpncom apphigh app app,Sylus,NEGATIVE,0.9915293455123901
jiangsu qinmo marine engineering coltd main production marine engineering ship supporting equipmentdeck machinery mooring equipment deck machinery cranes winches windlasses marine machinery offshore winch windlass crane fyp,jiangsu qinmo marine engineering coltd main production marine engineering ship supporting equipmentdeck machinery mooring equipment deck machinery cranes winches windlasses marine machinery offshore winch windlass crane fyp,Sylus,NEGATIVE,0.9595521092414856
safe flight polarix hangyul shaoziheng leejunhyuk xushihuan xinche pentor zai yangdonghwa leedaeul,safe flight polarix hangyul shaoziheng leejunhyuk xushihuan xinche pentor zai yangdonghwa leedaeul,Sylus,POSITIVE,0.8752467036247253
ng weibo hnh ng ngy vi caption dch gia ngi vi ngi iu gin nht nu bn khng vng bn khng tht vng ghi caption ru vy douyin dienvienphimngantrungquoc weibo lutchng liuxiyu,ng weibo hnh ng ngy vi caption dch gia ngi vi ngi iu gin nht nu bn khng vng bn khng tht vng ghi caption ru vy douyin dienvienphimngantrungquoc weibo lutchng liuxiyu,Sylus,NEGATIVE,0.9950254559516907
creatorsearchinsights fypviral fyp,creatorsearchinsights fypviral fyp,Sylus,NEGATIVE,0.9601477384567261
rafayel alarm clock loveanddeepspace loveanddeepspaceedit loveanddeepspacecharacters xavier rafayel zayne sylus caleb otome otomegame game,rafayel alarm clock loveanddeepspace loveanddeepspaceedit loveanddeepspacecharacters xavier rafayel zayne sylus caleb otome otomegame game,Sylus,NEGATIVE,0.5531758069992065
fighting life lmao xinche polarix kpop sillyboy fyp,fighting life lmao xinche polarix kpop sillyboy fyp,Sylus,NEGATIVE,0.9849076271057129
instagram,instagram,Sylus,NEGATIVE,0.830682098865509
tntiuhin tntiuhin laotan lotn qinxiaoxian victorqin tnkhiton qxxbyg bachnguyetquangcuatantieuhien ducvanxa cvnx ducvannamdoan ducvannuhai hacuuhoa dngculangcthditrquarterinninghttntiuhindngculangchumctdaisy,tntiuhin tntiuhin laotan lotn qinxiaoxian victorqin tnkhiton qxxbyg bachnguyetquangcuatantieuhien ducvanxa cvnx ducvannamdoan ducvannuhai hacuuhoa dngculangcthditrquarterinninghttntiuhindngculangchumctdaisy,Sylus,NEGATIVE,0.9769977331161499
handsome boys touch loveanddeepspace sylus zayne rafayel fyp,handsome boys touch loveanddeepspace sylus zayne rafayel fyp,Sylus,POSITIVE,0.9989327788352966
chch th thanh lc ni xanh khng gi nc bic cn mi cre cophongtrungquoc trungquoc vetranh mactrang chichthuthanhluc honglaumong,chch th thanh lc ni xanh khng gi nc bic cn mi cre cophongtrungquoc trungquoc vetranh mactrang chichthuthanhluc honglaumong,Sylus,NEGATIVE,0.9770535826683044
trend lliuyu trending tiktok,trend lliuyu trending tiktok,Sylus,NEGATIVE,0.7738654017448425
